stop_id,stop_name,stop_lat,stop_long,mode,state_code
30774,Pioneer Rd/Torquay Rd (Grovedale),-38.202463,144.34087,bus,VIC
30777,Church St/Pioneer Rd (Grovedale),-38.201138,144.326189,bus,VIC
30778,Waurn Ponds Shopping Centre/Pioneer Rd (Grovedale),-38.198923,144.32071,bus,VIC
30779,Granby Cres/Glastonbury Dr (Highton),-38.193496,144.319002,bus,VIC
30780,Kindale Ct/Glastonbury Dr (Highton),-38.189668,144.319839,bus,VIC
30781,South Valley Rd/Glastonbury Dr (Highton),-38.188443,144.316333,bus,VIC
30782,Fryers Rd/South Valley Rd (Highton),-38.185875,144.315914,bus,VIC
30787,Nagle Dr/Princes Hwy (Belmont),-38.187039,144.329833,bus,VIC
30788,Henry St/Princes Hwy (Belmont),-38.184515,144.332562,bus,VIC
30789,Davis St/Princes Hwy (Belmont),-38.182992,144.334113,bus,VIC
30800,Oberon Primary School/Torquay Rd (Belmont),-38.180216,144.345195,bus,VIC
30801,Lloyd St/Corio St (Belmont),-38.178,144.344819,bus,VIC
30802,Evans St/Corio St (Belmont),-38.177986,144.345014,bus,VIC
30803,Roslyn Rd/Evans St (Belmont),-38.176124,144.345972,bus,VIC
30804,Francis St/Roslyn Rd (Belmont),-38.17608,144.348405,bus,VIC
30805,Thomas St/Francis St (Belmont),-38.178029,144.348517,bus,VIC
30806,Spring St/Francis St (Belmont),-38.180209,144.348107,bus,VIC
30809,Spring St/Francis St (Belmont),-38.180359,144.347953,bus,VIC
30810,Perth St/Francis St (Belmont),-38.1779,144.348407,bus,VIC
30811,Francis St/Roslyn Rd (Belmont),-38.176182,144.348504,bus,VIC
30812,Roslyn Rd/Evans St (Belmont),-38.176155,144.346119,bus,VIC
30816,Laura Ave/High St (Belmont),-38.180468,144.336853,bus,VIC
30817,Queen St/High St (Belmont),-38.178709,144.338755,bus,VIC
30818,Wimmera St/High St (Belmont),-38.176465,144.341131,bus,VIC
30819,Roslyn Rd/High St (Belmont),-38.174081,144.343649,bus,VIC
30820,Belmont Centrepoint Arcade/High St (Belmont),-38.172497,144.345362,bus,VIC
30821,Sirovilla Retirement Village/Princes Hwy (Belmont),-38.191304,144.326001,bus,VIC
30822,Waurn Ponds Community Church/Princes Hwy (Belmont),-38.1946,144.321998,bus,VIC
30823,Waurn Ponds SC/Princes Hwy (Grovedale),-38.198157,144.316742,bus,VIC
30824,South Valley Rd/Princes Hwy (Highton),-38.195937,144.31978,bus,VIC
30825,Waurnvale Dr/Princes Hwy (Highton),-38.194268,144.322022,bus,VIC
30826,Sirovilla Retirement Village/Princes Hwy (Highton),-38.191121,144.325482,bus,VIC
30828,High St/Barwon Heads Rd (Belmont),-38.169622,144.350511,bus,VIC
30829,Hewitt Dr/Marshalltown Rd (Grovedale),-38.196457,144.349412,bus,VIC
30830,Grove Rd/Torquay Rd (Grovedale),-38.193304,144.342642,bus,VIC
32096,Williams St/Well St (Morwell),-38.222123,146.424577,bus,VIC
32098,Savige St/Williams St (Morwell),-38.224982,146.42315,bus,VIC
32100,The Avenue/The Boulevard (Morwell),-38.227654,146.427664,bus,VIC
32103,Kurnai College Morwell  Campus/Bridle Rd (Morwell),-38.228301,146.432801,bus,VIC
32105,Post Business Centre/Bridle Rd (Morwell),-38.232982,146.431827,bus,VIC
32108,Briggs St/Anzac St (Moe),-38.175721,146.265185,bus,VIC
32110,Langford St/High St (Moe),-38.178341,146.266277,bus,VIC
32113,Fowler St/Langford St (Moe),-38.17872,146.261935,bus,VIC
32137,Wirraway St/Lincoln St (Moe),-38.18841,146.25373,bus,VIC
32138,Bristol St/Wirraway St (Moe),-38.183061,146.254344,bus,VIC
32139,St Kierans PS/Langford St (Moe),-38.179668,146.255052,bus,VIC
32142,Fowler St/Langford St (Moe),-38.178513,146.262062,bus,VIC
32144,Lloyd St/High St (Moe),-38.178004,146.265607,bus,VIC
32145,George St/Kirk St (Moe),-38.175726,146.263187,bus,VIC
32147,Burrage St/Fowler St (Moe),-38.180313,146.261588,bus,VIC
32148,New Life Christian Centre/Fowler St (Moe),-38.183215,146.261695,bus,VIC
32149,Fowler St/Princes Fwy Service Rd (Moe),-38.185818,146.261315,bus,VIC
32151,Baw Baw St/Princes Fwy Service Rd (Moe),-38.185869,146.256599,bus,VIC
32152,Wirraway St/Princes Fwy Service Rd (Moe),-38.185895,146.254988,bus,VIC
32154,Princes Fwy/Prince St (Moe),-38.186565,146.249866,bus,VIC
32155,Elizabeth St/Prince St (Moe),-38.188314,146.249917,bus,VIC
32166,Holy Trinity Church/Narracan Dr (Moe),-38.176808,146.266019,bus,VIC
32170,Comfort Inn Motel/Narracan Dr (Newborough),-38.183513,146.277644,bus,VIC
32174,William St/Leith St (Newborough),-38.185247,146.295999,bus,VIC
32175,Monash Rd/Leith St (Newborough),-38.184303,146.295003,bus,VIC
32176,Leith St/Murray Rd (Newborough),-38.187066,146.29589,bus,VIC
32178,Tovell St/Cross St (Newborough),-38.190777,146.295477,bus,VIC
32181,Shanahan Pde/Cross St (Newborough),-38.194325,146.293456,bus,VIC
32182,Shanahan Pde/Durham Rd (Newborough),-38.192266,146.291272,bus,VIC
32185,John Field Dr/Narracan Dr (south side) (Newborough),-38.186443,146.282159,bus,VIC
32186,Comfort Inn Motel/Narracan Dr (Newborough),-38.183484,146.277347,bus,VIC
32187,Colli Dr/Ollerton Ave (Newborough),-38.181504,146.279296,bus,VIC
32192,Latrobe Valley Ret Village/Ollerton Ave (Newborough),-38.18044,146.280711,bus,VIC
32197,Newark Ave/Old Sale Rd (Newborough),-38.176901,146.290005,bus,VIC
32200,Trent St/Newark Ave (Newborough),-38.173623,146.293439,bus,VIC
32202,John Field Reserve/Southwell Ave (Newborough),-38.175867,146.294959,bus,VIC
32204,Old Sale Rd/John Field Dr (Newborough),-38.179106,146.295475,bus,VIC
32206,Wooreen St/Boolarra Ave (Newborough),-38.177071,146.300359,bus,VIC
32208,Eastern Ave/Boolarra Ave (Newborough),-38.172638,146.302068,bus,VIC
32209,Koornalla St/Eastern Ave (Newborough),-38.175293,146.304417,bus,VIC
32210,Federation Training/Eastern Ave (Newborough),-38.176719,146.304746,bus,VIC
32211,Ellinbank St/Eastern Ave (Newborough),-38.178907,146.302887,bus,VIC
32212,Yallourn Bowling Club/Monash Rd (Newborough),-38.180355,146.300933,bus,VIC
32217,Valley Ct/Ollerton Ave (Newborough),-38.179201,146.2844,bus,VIC
32218,Latrobe Valley Ret Village/Ollerton Ave (Newborough),-38.180496,146.280996,bus,VIC
32219,Torres St/Monash Rd (Newborough),-38.182302,146.296358,bus,VIC
32222,Gippsland TAFE/John Field Dr (Newborough),-38.172304,146.307996,bus,VIC
32223,Lions Park/Reserve St (Yallourn North),-38.162434,146.361968,bus,VIC
32224,Rossmore Ave/Boundary Rd (Yallourn North),-38.160801,146.35995,bus,VIC
32227,Rossmore Ave/North Rd (Yallourn North),-38.158854,146.35991,bus,VIC
32230,Low Rd/East St (Yallourn North),-38.162053,146.36648,bus,VIC
32232,Gippsland TAFE/John Field Dr (Newborough),-38.1724,146.306009,bus,VIC
32236,Torres St/Monash Rd (Newborough),-38.182445,146.2963,bus,VIC
32237,St Marys Church/Monash Rd (Newborough),-38.184652,146.291494,bus,VIC
32238,Tyers St/Monash Rd (Newborough),-38.18604,146.288512,bus,VIC
32240,Churchill SC/Georgina Pl (Churchill),-38.313324,146.420026,bus,VIC
32241,opp 60 Main St (Yinnar),-38.323172,146.32679,bus,VIC
32244,Opp Boolarra Post Office/Tarwin St (Boolarra),-38.378741,146.27384,bus,VIC
32247,Brennan St/Ridgway St (Mirboo North),-38.400804,146.157001,bus,VIC
32249,McDonald St/Princes Dr (Morwell),-38.238841,146.406368,bus,VIC
32250,Vincent Rd/Princes Dr (Morwell),-38.239703,146.409458,bus,VIC
32251,Bridle Rd/Princes Dr (Morwell),-38.234411,146.432799,bus,VIC
32252,Amanda Ave/Saskia Way (Morwell),-38.235331,146.436665,bus,VIC
32253,Firmins Lane/Tramway Rd (Churchill),-38.25053,146.435714,bus,VIC
32254,Mathison Park/Tramway Rd (Churchill),-38.301662,146.421903,bus,VIC
32256,Roy Ct/Howard Ave (Churchill),-38.308659,146.41702,bus,VIC
32257,Churchill Primary School/Howard Ave (Churchill),-38.311838,146.416652,bus,VIC
32259,Federation University/Northways Rd (Churchill),-38.311392,146.426629,bus,VIC
32261,Lemana Pl/Churinga Dr (Churchill),-38.321216,146.42503,bus,VIC
32262,Dalpura Ct/Churinga Dr (Churchill),-38.322705,146.423429,bus,VIC
32263,Barooga Cres/Amaroo Dr (Churchill),-38.323186,146.42053,bus,VIC
32265,Philip Pde/Amaroo Dr (Churchill),-38.319218,146.421912,bus,VIC
32268,Watson Park/Firmin Rd (Churchill),-38.310818,146.412634,bus,VIC
32270,Ritchie Rd/Firmin Rd (Churchill),-38.308756,146.41297,bus,VIC
32276,Amanda Ave/Saskia Way (Morwell),-38.235323,146.436974,bus,VIC
32277,Vincent Rd/Princes Dr (Morwell),-38.239753,146.408555,bus,VIC
32278,McDonald St/Princes Dr (Morwell),-38.238835,146.405306,bus,VIC
32279,Tramway Rd/Princes Dr (Morwell),-38.233289,146.437527,bus,VIC
32283,Airfield Rd/Princes Hwy (Traralgon),-38.217677,146.475996,bus,VIC
32284,Northern Ave/Princes Hwy (Traralgon),-38.215725,146.478843,bus,VIC
32286,Coonoc Rd/Princes Hwy (Traralgon),-38.206723,146.504104,bus,VIC
32287,Kosciuszko St/Princes Hwy (Traralgon),-38.203878,146.515624,bus,VIC
32291,Washington St/Princes Hwy (Traralgon),-38.202708,146.520361,bus,VIC
32292,Ethel St/Princes Hwy (Traralgon),-38.200589,146.529054,bus,VIC
32293,Cath Teychenne Centre/Breed St (Traralgon),-38.198657,146.532733,bus,VIC
32295,St Michaels PS/Church St (Traralgon),-38.195531,146.535277,bus,VIC
32297,Traralgon Plaza SC/Franklin St (Traralgon),-38.194741,146.538365,bus,VIC
32299,Gordon St/Breed St (Traralgon),-38.191542,146.53384,bus,VIC
32304,Stockdale Rd/Chenhall Cres (Traralgon),-38.188838,146.524791,bus,VIC
32306,Chenhall Cres/Stockdale Rd (Traralgon),-38.187449,146.524606,bus,VIC
32308,Stockdale Rd/Farmer Cres (Traralgon),-38.185978,146.524033,bus,VIC
32310,Gilmour St/Canfield Cres (Traralgon),-38.186814,146.521287,bus,VIC
32311,Traralgon West Sports Complex/Douglas Pde (Traralgon),-38.187035,146.517974,bus,VIC
32319,Meadow Park Dr/Parkwood Way (Traralgon),-38.185335,146.514628,bus,VIC
32335,Gordon St/Breed St (Traralgon),-38.191542,146.533977,bus,VIC
32336,Breed St/Grey St (Traralgon),-38.1929,146.533112,bus,VIC
32337,Burns St/Grey St (Traralgon),-38.192484,146.52825,bus,VIC
32338,Roosevelt St/Grey St (Traralgon),-38.192219,146.525237,bus,VIC
32339,Gilmour St/Grey St (Traralgon),-38.191943,146.521653,bus,VIC
32346,Willaroo Ct/Swallow Gr (Traralgon),-38.192619,146.506221,bus,VIC
32350,Rural Dr/Phillip St (Traralgon),-38.193289,146.509277,bus,VIC
32352,Elizabeth St/Phillip St (Traralgon),-38.193391,146.514129,bus,VIC
32356,Roosevelt St/Grey St (Traralgon),-38.19212,146.525272,bus,VIC
32357,St James Church/Grey St (Traralgon),-38.192394,146.528274,bus,VIC
32358,Breed St/Grey St (Traralgon),-38.192782,146.533033,bus,VIC
32359,Grey St Primary School/Grey St (Traralgon),-38.19316,146.537404,bus,VIC
32361,Yallambee Ret Village/Gwalia St (north side) (Traralgon),-38.194097,146.549001,bus,VIC
32362,Traralgon Bowls Club/Gwalia St (Traralgon),-38.19371,146.551425,bus,VIC
32363,Glenview Rd/Liddiard Rd (Traralgon),-38.197245,146.551962,bus,VIC
32364,Riley St/Newman Cres (Traralgon),-38.199049,146.554647,bus,VIC
32365,Lyndon Cres/Newman Cres (Traralgon),-38.199785,146.558548,bus,VIC
32369,Shakespeare St/Cameron St (Traralgon),-38.203488,146.555853,bus,VIC
32378,Lyndon Cres/Newman Cres (Traralgon),-38.199866,146.558525,bus,VIC
32379,Riley St/Newman Cres (Traralgon),-38.199157,146.554646,bus,VIC
32380,Liddiard Rd/Newman Cres (south side) (Traralgon),-38.19894,146.552043,bus,VIC
32381,Cobbledick Ct/Liddiard Rd (Traralgon),-38.197253,146.551597,bus,VIC
32382,Traralgon Bowls Club/Gwalia St (Traralgon),-38.193836,146.551458,bus,VIC
32383,Yallambee Ret Village/Gwalia St (south side) (Traralgon),-38.194224,146.54916,bus,VIC
32386,Henry St/Breed St (Traralgon),-38.198046,146.533102,bus,VIC
32387,Curran St/Shakespeare St (Traralgon),-38.20086,146.538212,bus,VIC
32392,Farrington Pde/Cameron St (Traralgon),-38.207157,146.556242,bus,VIC
32393,Lansdowne Rd/Cameron St (Traralgon),-38.209108,146.554997,bus,VIC
32394,Dyer Ct/Lansdowne Rd (Traralgon),-38.209368,146.552277,bus,VIC
32400,Tennyson St/Shakespeare St (Traralgon),-38.201327,146.542321,bus,VIC
32401,Curran St/Shakespeare St (Traralgon),-38.200913,146.537835,bus,VIC
32402,Traralgon Station/Princes St (Traralgon),-38.198571,146.538284,bus,VIC
32403,Deakin St/Princes St (Traralgon),-38.199302,146.533996,bus,VIC
32404,Ethel St/Princes Hwy (Traralgon),-38.200833,146.529087,bus,VIC
32405,Washington St/Princes Hwy (Traralgon),-38.2029,146.520999,bus,VIC
32406,Kosciuszko St/Princes Hwy (Traralgon),-38.203679,146.517465,bus,VIC
32407,Coonoc Rd/Princes Hwy (Traralgon),-38.207135,146.503553,bus,VIC
32409,Northern Ave/Princes Hwy (Traralgon),-38.216302,146.478793,bus,VIC
32410,Airfield Rd/Princes Hwy (Traralgon),-38.217967,146.476325,bus,VIC
32413,Tramway Rd/Princes Hwy (Morwell),-38.233924,146.436493,bus,VIC
32415,Latrobe Valley Law Courts/Commercial Rd (Morwell),-38.236515,146.393955,bus,VIC
32416,Ryan St/Commercial Rd (Morwell),-38.234779,146.387685,bus,VIC
32423,Driffield Rd/Commercial Rd (Morwell),-38.23368,146.384312,bus,VIC
32424,Driffield Rd/Commercial Rd (Morwell),-38.233696,146.384004,bus,VIC
32432,Farrington Pde/Stuart St (Traralgon),-38.207297,146.559999,bus,VIC
32436,Thexton St/Taylor Cres (Traralgon),-38.205519,146.556914,bus,VIC
32437,McEntee Ct/Furlonger St (Traralgon),-38.206473,146.55395,bus,VIC
32438,Liddiard Rd/Furlonger St (Traralgon),-38.206065,146.55104,bus,VIC
32439,St Michaels Primary School/Kay St (Traralgon),-38.194563,146.534403,bus,VIC
32449,Smith St/Park Lane (Traralgon),-38.18736,146.552331,bus,VIC
32462,Kay St/Kosciuszko St (Traralgon),-38.196236,146.515675,bus,VIC
32469,Loch Park Rd/Henry St (Traralgon),-38.197556,146.527795,bus,VIC
32470,Albert St/Henry St (Traralgon),-38.197916,146.532052,bus,VIC
32471,Whittakers Rd/Shakespeare St (Traralgon),-38.201403,146.54336,bus,VIC
32478,Mates St/Bank St (Traralgon),-38.202696,146.524004,bus,VIC
32479,Francis St/Bank St (Traralgon),-38.201321,146.529598,bus,VIC
32482,Fernlea St/Hazelwood Rd (Traralgon),-38.205702,146.520821,bus,VIC
32483,Hazelwood Rd/Ray St (Traralgon),-38.204282,146.521664,bus,VIC
32485,Hyde Park Rd/Elliot St (Traralgon),-38.204533,146.525991,bus,VIC
3252,Geelong Station/Railway Tce (Geelong),-38.144993,144.355122,bus,VIC
3273,River St/Midland Hwy (Batesford),-38.089511,144.28034,bus,VIC
3279,River St/Midland Hwy (Batesford),-38.089293,144.27988,bus,VIC
3288,Ryan Rd/Midland Hwy (Gheringhap),-38.076927,144.234208,bus,VIC
3426,Pakenham Station/Station St (Pakenham),-38.079452,145.484989,bus,VIC
3427,Pakenham Railway Station (Pakenham),-38.080212,145.485977,bus,VIC
35000,Primrose St/Grevillea Rd (Wendouree),-37.527809,143.817225,bus,VIC
35005,Learmonth Rd/Norman St (Wendouree),-37.533216,143.818601,bus,VIC
30572,Noble St/Pakington St (Newtown (3220)),-38.154349,144.345666,bus,VIC
30573,Aphrasia St/Pakington St (Newtown (3220)),-38.150875,144.346272,bus,VIC
30574,Roebuck St/Pakington St (Newtown (3220)),-38.148911,144.346662,bus,VIC
30579,Bellerine St/McKillop St (Geelong),-38.154892,144.363379,bus,VIC
30580,McKillop St/Swanston St (Geelong),-38.156009,144.365359,bus,VIC
30581,Bourke Cres/Kilgour St (Geelong),-38.15773,144.365388,bus,VIC
30582,Fitzroy St/Kilgour St (Geelong),-38.158193,144.366741,bus,VIC
30583,Garden St/Kilgour St (Geelong),-38.158859,144.369091,bus,VIC
30584,Richmond St/Garden St (East Geelong),-38.160433,144.368988,bus,VIC
30585,Verner St/Garden St (East Geelong),-38.16203,144.368258,bus,VIC
35490,Sykes Ave/Lightfoot Rd (Mount Pleasant),-37.583995,143.851786,bus,VIC
35491,McLennan Cl/Sykes Ave (Mount Pleasant),-37.584107,143.853264,bus,VIC
35492,Elsworth St/Flockhart St (Mount Pleasant),-37.582069,143.854539,bus,VIC
35493,Watson Dr/Elsworth St (Mount Pleasant),-37.581906,143.857908,bus,VIC
35495,Fraser St/Brittain St (Mount Pleasant),-37.581841,143.860889,bus,VIC
35496,Peady St/Cobden St (Mount Pleasant),-37.579717,143.85894,bus,VIC
35497,Mt Pleasant PS/Cobden St (Mount Pleasant),-37.577669,143.857136,bus,VIC
35498,Cameron St/Barkly St (Golden Point (3350)),-37.570221,143.862022,bus,VIC
35499,Eyre St/Drummond St S (Ballarat Central),-37.565506,143.84669,bus,VIC
35500,Urquhart St/Drummond St S (Ballarat Central),-37.566707,143.84647,bus,VIC
35501,South St/Drummond St S (Ballarat Central),-37.568805,143.846087,bus,VIC
35502,Sebastopol St/Drummond St S (Ballarat Central),-37.570858,143.845706,bus,VIC
35503,La Trobe St/Drummond St S (Redan),-37.5731,143.845317,bus,VIC
35505,Bell St/Skipton St (Redan),-37.577174,143.843685,bus,VIC
35506,Telstra Exchange/Skipton St (Redan),-37.581185,143.841364,bus,VIC
35507,Hertford St/Albert St (Sebastopol),-37.585979,143.84106,bus,VIC
35508,Bala St/Albert St (Sebastopol),-37.588755,143.841112,bus,VIC
35509,Vickers St/Albert St (Sebastopol),-37.593029,143.841203,bus,VIC
35510,CFA/Albert St (Sebastopol),-37.595895,143.841251,bus,VIC
35511,Bridge St/Albert St (Sebastopol),-37.598339,143.841318,bus,VIC
35515,Ballarat Health Services/Edwards St (Sebastopol),-37.605389,143.835448,bus,VIC
35522,Royal Mail Hotel/Albert St (Sebastopol),-37.60716,143.839982,bus,VIC
35523,St James PS/Albert St (Sebastopol),-37.604395,143.840382,bus,VIC
35524,Begonia City Motor Inn/Albert St (Sebastopol),-37.6019,143.840737,bus,VIC
35525,Victoria St/Albert St (Sebastopol),-37.5996,143.840981,bus,VIC
35526,CFA/Albert St (Sebastopol),-37.59649,143.840932,bus,VIC
35527,Vickers St/Albert St (Sebastopol),-37.592957,143.840878,bus,VIC
35528,Gray St/Albert St (Sebastopol),-37.588657,143.840788,bus,VIC
35529,Hertford St/Albert St (Sebastopol),-37.585898,143.840746,bus,VIC
35530,Kent St/Albert St (Sebastopol),-37.583131,143.840693,bus,VIC
35531,Cooke St/Skipton St (Redan),-37.580208,143.841553,bus,VIC
35532,Bell St/Skipton St (Redan),-37.577848,143.84292,bus,VIC
35533,Darling St/Skipton St (Redan),-37.575744,143.844424,bus,VIC
35535,Sebastopol St/Drummond St S (Redan),-37.571445,143.84541,bus,VIC
35536,South St/Drummond St S (Ballarat Central),-37.569651,143.845723,bus,VIC
35537,Urquhart St/Drummond St S (Ballarat Central),-37.566585,143.846271,bus,VIC
35538,Eyre St/Drummond St S (Ballarat Central),-37.565356,143.846493,bus,VIC
35539,Dana St PS/Doveton St S (Ballarat Central),-37.564217,143.854453,bus,VIC
35543,Western Oval/Pleasant St S (Ballarat Central),-37.565868,143.838016,bus,VIC
35545,Ferguson Ct/Pleasant St S (Redan),-37.573444,143.836598,bus,VIC
35546,Bell St/Pleasant St S (Redan),-37.576232,143.836083,bus,VIC
35547,Morshead Park/Pleasant St S (Redan),-37.578233,143.835772,bus,VIC
35548,Rubicon St/Pleasant St S (Redan),-37.581155,143.835195,bus,VIC
35558,Greenhalghs Rd/Wiltshire Lane (Delacombe),-37.584933,143.80758,bus,VIC
35559,Meadow Ct/Wiltshire Lane (Delacombe),-37.587318,143.80715,bus,VIC
35560,Glenelg Hwy/Wiltshire Lane (Delacombe),-37.589568,143.806714,bus,VIC
35561,Bellview Ct/Smythes Rd (Delacombe),-37.589666,143.811012,bus,VIC
35562,Banyule Dr/Smythes Rd (Delacombe),-37.589124,143.814296,bus,VIC
35563,Woolway Ct/Smythes Rd (Delacombe),-37.588644,143.817543,bus,VIC
35564,Grana Dr/Smythes Rd (Delacombe),-37.588119,143.820793,bus,VIC
35565,Sutton St/Hertford St (Sebastopol),-37.587107,143.826689,bus,VIC
35566,Alexandra St/Hertford St (Sebastopol),-37.586272,143.832522,bus,VIC
35567,Redan PS/Alfred St (Sebastopol),-37.585499,143.834241,bus,VIC
35568,Rubicon St/Alfred St (Sebastopol),-37.581876,143.834882,bus,VIC
35569,Morshead Park/Pleasant St S (Redan),-37.578666,143.835471,bus,VIC
35570,Bell St/Pleasant St S (Redan),-37.576076,143.835965,bus,VIC
35571,Foster St/Pleasant St S (Redan),-37.573825,143.836366,bus,VIC
35572,Waller Ave/Pleasant St S (Newington),-37.569924,143.837063,bus,VIC
35573,Western Oval/Pleasant St S (Newington),-37.565926,143.83781,bus,VIC
35582,Rowes Rd/Castlemaine-Maldon Rd (Maldon),-37.009863,144.074728,bus,VIC
35585,Ray St/Maldon Rd (Castlemaine),-37.069921,144.20045,bus,VIC
35586,Maclise St/Johnstone St (Castlemaine),-37.072076,144.208524,bus,VIC
35587,Castlemaine RSL/Mostyn St (Castlemaine),-37.065792,144.217222,bus,VIC
35588,Castlemaine Railway Station/Kennedy St (Castlemaine),-37.062943,144.214088,bus,VIC
35595,Laxdale Ct/High St (Kangaroo Flat),-36.807902,144.240901,bus,VIC
35596,Lansell Plaza SC/High St (Kangaroo Flat),-36.810155,144.241684,bus,VIC
35604,Station St/High St (Kangaroo Flat),-36.795084,144.244241,bus,VIC
35605,Station St/High St (Kangaroo Flat),-36.793933,144.244339,bus,VIC
35606,Lansell St/High St (Kangaroo Flat),-36.792182,144.244211,bus,VIC
35607,Cooks Reserve/High St (Kangaroo Flat),-36.790797,144.24435,bus,VIC
35608,Rotary Park/High St (Kangaroo Flat),-36.788588,144.245079,bus,VIC
35609,Lindsay St/High St (Kangaroo Flat),-36.785975,144.246271,bus,VIC
35610,Mimosa St/High St (Golden Square),-36.783585,144.247354,bus,VIC
35611,Elm St/High St (Golden Square),-36.78144,144.24892,bus,VIC
35612,Oak St/High St (Golden Square),-36.780385,144.249664,bus,VIC
35613,Poplar St/High St (Golden Square),-36.778363,144.251473,bus,VIC
35614,Bay St/High St (Golden Square),-36.77665,144.253371,bus,VIC
35615,Fir St/High St (Golden Square),-36.775131,144.255083,bus,VIC
35616,Beech St/High St (Golden Square),-36.773968,144.256637,bus,VIC
35617,Maple St/High St (Golden Square),-36.771743,144.259808,bus,VIC
35618,Booth St/High St (Golden Square),-36.770376,144.26268,bus,VIC
35619,Dick Turner Park/High St (Golden Square),-36.768781,144.264641,bus,VIC
35620,Shamrock St/High St (Golden Square),-36.767589,144.265713,bus,VIC
35621,Honeysuckle St/High St (Bendigo),-36.765676,144.267943,bus,VIC
35630,Violet St/High St (Bendigo),-36.764602,144.269449,bus,VIC
35631,Christian Church/High St (Bendigo),-36.767573,144.266173,bus,VIC
35632,Shamrock St/High St (Golden Square),-36.769273,144.264455,bus,VIC
35633,Booth St/High St (Golden Square),-36.770507,144.262888,bus,VIC
35634,Methodist Sunday School/High St (Golden Square),-36.771387,144.261199,bus,VIC
35635,Beech St/High St (Golden Square),-36.773425,144.257698,bus,VIC
35636,Fir St/High St (Golden Square),-36.774972,144.255627,bus,VIC
35637,Bay St/High St (Golden Square),-36.776385,144.253974,bus,VIC
35638,Poplar St/High St (Golden Square),-36.778019,144.252168,bus,VIC
35640,Oak St/High St (Golden Square),-36.78017,144.250108,bus,VIC
35641,Elm St/High St (Golden Square),-36.782154,144.248615,bus,VIC
35642,Mimosa St/High St (Golden Square),-36.783805,144.247503,bus,VIC
35643,Lindsay St/High St (Kangaroo Flat),-36.785981,144.246539,bus,VIC
35644,Wireless St/High St (Kangaroo Flat),-36.788933,144.245201,bus,VIC
35645,Guthrie St/High St (Kangaroo Flat),-36.791026,144.244521,bus,VIC
35646,Lions Park/High St (Kangaroo Flat),-36.792187,144.244446,bus,VIC
35647,Station St/High St (Kangaroo Flat),-36.795045,144.244489,bus,VIC
35648,Camp St/High St (Kangaroo Flat),-36.797277,144.243983,bus,VIC
35649,View St/High St (Kangaroo Flat),-36.79838,144.243731,bus,VIC
35650,Bank St/High St (Kangaroo Flat),-36.801226,144.242912,bus,VIC
35651,Crusoe Rd/High St (Kangaroo Flat),-36.804198,144.242043,bus,VIC
35652,Phillips Dr/High St (Kangaroo Flat),-36.807551,144.241284,bus,VIC
35653,Jacks Ave/High St (Kangaroo Flat),-36.814232,144.239486,bus,VIC
35654,Hammil St/Furness St (Kangaroo Flat),-36.817901,144.233346,bus,VIC
35655,Lowe St/Crusoe Rd (Kangaroo Flat),-36.813168,144.23364,bus,VIC
35656,Pittaway St/Crusoe Rd (Kangaroo Flat),-36.809029,144.236658,bus,VIC
35657,Hope St/Olympic Pde (Kangaroo Flat),-36.794054,144.237891,bus,VIC
35658,Crusoe College/Olympic Pde (Kangaroo Flat),-36.791287,144.235963,bus,VIC
35659,Browning St/MacKenzie St West (Kangaroo Flat),-36.788203,144.240914,bus,VIC
35660,Alder St/MacKenzie St West (Golden Square),-36.786046,144.242336,bus,VIC
35671,Maple St/Marong Rd (West Bendigo),-36.758989,144.252691,bus,VIC
35672,Victoria Hill Historic Mining Site/Marong Rd (Ironbark),-36.75741,144.259243,bus,VIC
35675,St John of God Hospital/Barnard St (Ironbark),-36.760724,144.263437,bus,VIC
35676,Old Violet St/Barnard St (Ironbark),-36.759196,144.266359,bus,VIC
35682,Old Violet St/Barnard St (Bendigo),-36.759412,144.266329,bus,VIC
35688,Maple St/Marong Rd (Golden Square),-36.759119,144.252843,bus,VIC
35705,John St/MacKenzie St West (Kangaroo Flat),-36.786192,144.242398,bus,VIC
35706,Browning St/MacKenzie St West (Kangaroo Flat),-36.788031,144.241267,bus,VIC
35707,Crusoe College/Olympic Pde (Kangaroo Flat),-36.791219,144.236122,bus,VIC
35708,Station St/Olympic Pde (Kangaroo Flat),-36.794224,144.238233,bus,VIC
35715,Aspinall St/Olympic Pde (Kangaroo Flat),-36.786185,144.232393,bus,VIC
35722,Norma St/Aspinall St (Golden Square),-36.781311,144.241015,bus,VIC
35723,Druid St/Aspinall St (Golden Square),-36.779303,144.24223,bus,VIC
35724,Allpress Dr/Aspinall St (Golden Square),-36.775287,144.244693,bus,VIC
35725,Tomkinson Dr/Aspinall St (Golden Square),-36.773891,144.245538,bus,VIC
35737,Kirby St/Symonds St (Golden Square),-36.77315,144.248153,bus,VIC
35738,Kirby St/Symonds St (Golden Square),-36.773234,144.247914,bus,VIC
35739,Bissell Dr/Aspinall St (Golden Square),-36.773948,144.245637,bus,VIC
35740,Allpress Dr/Aspinall St (Golden Square),-36.775227,144.244852,bus,VIC
35741,Druid St/Aspinall St (Golden Square),-36.779049,144.242531,bus,VIC
35742,Norma St/Aspinall St (Golden Square),-36.781403,144.241091,bus,VIC
